3985 	 5 	 0.734597 	 0.00295529 	 0.00615418
3985 	 10 	 0.734598 	 0.00295517 	 0.00615393
3985 	 15 	 0.734598 	 0.00295421 	 0.00615193
3985 	 20 	 0.734603 	 0.00294678 	 0.00613646
3985 	 25 	 0.734651 	 0.00289591 	 0.00603053
3985 	 30 	 0.735111 	 0.00273366 	 0.00569265
3985 	 35 	 0.73931 	 0.00459702 	 0.00957297
3985 	 40 	 0.764694 	 0.00252314 	 0.00525425
3985 	 45 	 0.803055 	 0.00987491 	 0.0205638
3985 	 50 	 0.813994 	 0.00241748 	 0.00503422
3985 	 55 	 0.816089 	 0.00181176 	 0.00377287
3985 	 60 	 0.817082 	 0.00184667 	 0.00384556
3985 	 65 	 0.817941 	 0.00173381 	 0.00361055
3985 	 70 	 0.818767 	 0.00160874 	 0.00335009
3985 	 75 	 0.819571 	 0.00149495 	 0.00311312
3985 	 80 	 0.820355 	 0.00139586 	 0.00290677
3985 	 85 	 0.82112 	 0.00131221 	 0.00273258
3985 	 90 	 0.821866 	 0.00124425 	 0.00259106
3985 	 95 	 0.822593 	 0.00119192 	 0.00248209
3985 	 100 	 0.823302 	 0.00115478 	 0.00240475
3985 	 105 	 0.823993 	 0.00113195 	 0.00235721
3985 	 110 	 0.824667 	 0.00112216 	 0.00233683
3985 	 115 	 0.825325 	 0.00112383 	 0.00234029
3985 	 120 	 0.825966 	 0.00113517 	 0.00236392
3985 	 125 	 0.826591 	 0.00115441 	 0.00240398
3985 	 130 	 0.827201 	 0.00117983 	 0.00245692
3985 	 135 	 0.827795 	 0.0012099 	 0.00251953
3985 	 140 	 0.828375 	 0.00124328 	 0.00258905
3985 	 145 	 0.82894 	 0.00127887 	 0.00266315
3985 	 150 	 0.829491 	 0.00131574 	 0.00273994
3985 	 155 	 0.830029 	 0.00135317 	 0.00281788
3985 	 160 	 0.830553 	 0.00139058 	 0.00289578
3985 	 165 	 0.831064 	 0.00142751 	 0.00297269
3985 	 170 	 0.831563 	 0.00146362 	 0.00304788
3985 	 175 	 0.832049 	 0.00149864 	 0.00312082
3985 	 180 	 0.832523 	 0.00153239 	 0.00319109
3985 	 185 	 0.832985 	 0.00156471 	 0.0032584
3985 	 190 	 0.833436 	 0.00159552 	 0.00332256
3985 	 195 	 0.833875 	 0.00162475 	 0.00338343
3985 	 200 	 0.834304 	 0.00165237 	 0.00344095
3985 	 205 	 0.834722 	 0.00167837 	 0.00349509
3985 	 210 	 0.835129 	 0.00170275 	 0.00354586
3985 	 215 	 0.835527 	 0.00172554 	 0.00359331
3985 	 220 	 0.835914 	 0.00174675 	 0.00363749
3985 	 225 	 0.836292 	 0.00176644 	 0.0036785
3985 	 230 	 0.836661 	 0.00178465 	 0.00371641
3985 	 235 	 0.83702 	 0.00180143 	 0.00375134
3985 	 240 	 0.83737 	 0.00181682 	 0.0037834
3985 	 245 	 0.837712 	 0.0018309 	 0.00381271
3985 	 250 	 0.838045 	 0.00184371 	 0.00383939
3985 	 255 	 0.83837 	 0.00185532 	 0.00386357
3985 	 260 	 0.838687 	 0.00186579 	 0.00388537
3985 	 265 	 0.838996 	 0.00187517 	 0.00390491
3985 	 270 	 0.839297 	 0.00188354 	 0.00392233
3985 	 275 	 0.839591 	 0.00189094 	 0.00393775
3985 	 280 	 0.839878 	 0.00189744 	 0.00395129
3985 	 285 	 0.840157 	 0.0019031 	 0.00396308
3985 	 290 	 0.84043 	 0.00190797 	 0.00397322
3985 	 295 	 0.840695 	 0.00191212 	 0.00398185
3985 	 300 	 0.840954 	 0.00191558 	 0.00398907
3985 	 305 	 0.841207 	 0.00191843 	 0.00399499
3985 	 310 	 0.841453 	 0.0019207 	 0.00399971
3985 	 315 	 0.841694 	 0.00192244 	 0.00400336
3985 	 320 	 0.841928 	 0.00192372 	 0.00400601
3985 	 325 	 0.842156 	 0.00192457 	 0.00400777
3985 	 330 	 0.842379 	 0.00192503 	 0.00400874
3985 	 335 	 0.842596 	 0.00192515 	 0.004009
3985 	 340 	 0.842808 	 0.00192498 	 0.00400864
3985 	 345 	 0.843015 	 0.00192455 	 0.00400773
3985 	 350 	 0.843216 	 0.00192389 	 0.00400637
3985 	 355 	 0.843413 	 0.00192305 	 0.00400461
3985 	 360 	 0.843604 	 0.00192205 	 0.00400254
3985 	 365 	 0.843791 	 0.00192094 	 0.00400023
3985 	 370 	 0.843973 	 0.00191974 	 0.00399773
3985 	 375 	 0.844151 	 0.00191848 	 0.0039951
3985 	 380 	 0.844324 	 0.00191719 	 0.00399241
3985 	 385 	 0.844493 	 0.00191589 	 0.00398971
3985 	 390 	 0.844658 	 0.00191461 	 0.00398704
3985 	 395 	 0.844818 	 0.00191337 	 0.00398446
3985 	 400 	 0.844975 	 0.00191219 	 0.00398201
3985 	 405 	 0.845128 	 0.0019111 	 0.00397972
3985 	 410 	 0.845276 	 0.0019101 	 0.00397764
3985 	 415 	 0.845422 	 0.00190921 	 0.0039758
3985 	 420 	 0.845563 	 0.00190846 	 0.00397424
3985 	 425 	 0.845701 	 0.00190785 	 0.00397297
3985 	 430 	 0.845836 	 0.0019074 	 0.00397202
3985 	 435 	 0.845967 	 0.00190711 	 0.00397143
3985 	 440 	 0.846095 	 0.001907 	 0.0039712
3985 	 445 	 0.84622 	 0.00190708 	 0.00397136
3985 	 450 	 0.846342 	 0.00190735 	 0.00397192
3985 	 455 	 0.846461 	 0.00190782 	 0.0039729
3985 	 460 	 0.846577 	 0.00190849 	 0.0039743
3985 	 465 	 0.846689 	 0.00190938 	 0.00397614
3985 	 470 	 0.8468 	 0.00191047 	 0.00397842
3985 	 475 	 0.846907 	 0.00191178 	 0.00398114
3985 	 480 	 0.847012 	 0.0019133 	 0.00398432
3985 	 485 	 0.847114 	 0.00191504 	 0.00398794
3985 	 490 	 0.847213 	 0.001917 	 0.00399201
3985 	 495 	 0.84731 	 0.00191917 	 0.00399653
3985 	 500 	 0.847405 	 0.00192155 	 0.0040015
3985 	 505 	 0.847497 	 0.00192415 	 0.00400691
3985 	 510 	 0.847587 	 0.00192695 	 0.00401275
3985 	 515 	 0.847675 	 0.00192996 	 0.00401901
3985 	 520 	 0.847761 	 0.00193317 	 0.0040257
3985 	 525 	 0.847844 	 0.00193658 	 0.0040328
3985 	 530 	 0.847926 	 0.00194019 	 0.0040403
3985 	 535 	 0.848005 	 0.00194397 	 0.00404819
3985 	 540 	 0.848082 	 0.00194795 	 0.00405646
3985 	 545 	 0.848158 	 0.00195209 	 0.0040651
3985 	 550 	 0.848232 	 0.00195641 	 0.0040741
3985 	 555 	 0.848303 	 0.0019609 	 0.00408344
3985 	 560 	 0.848373 	 0.00196554 	 0.00409311
3985 	 565 	 0.848442 	 0.00197034 	 0.0041031
3985 	 570 	 0.848508 	 0.00197528 	 0.00411339
3985 	 575 	 0.848573 	 0.00198037 	 0.00412397
3985 	 580 	 0.848636 	 0.00198558 	 0.00413483
3985 	 585 	 0.848698 	 0.00199092 	 0.00414596
3985 	 590 	 0.848758 	 0.00199639 	 0.00415733
3985 	 595 	 0.848817 	 0.00200196 	 0.00416894
3985 	 600 	 0.848874 	 0.00200764 	 0.00418078
3985 	 605 	 0.84893 	 0.00201342 	 0.00419282
3985 	 610 	 0.848984 	 0.0020193 	 0.00420505
3985 	 615 	 0.849037 	 0.00202526 	 0.00421747
3985 	 620 	 0.849089 	 0.00203131 	 0.00423005
3985 	 625 	 0.84914 	 0.00203743 	 0.00424279
3985 	 630 	 0.849189 	 0.00204361 	 0.00425568
3985 	 635 	 0.849237 	 0.00204986 	 0.00426869
3985 	 640 	 0.849284 	 0.00205617 	 0.00428182
3985 	 645 	 0.849329 	 0.00206252 	 0.00429506
3985 	 650 	 0.849374 	 0.00206893 	 0.00430839
3985 	 655 	 0.849417 	 0.00207537 	 0.00432181
3985 	 660 	 0.849459 	 0.00208184 	 0.00433529
3985 	 665 	 0.849501 	 0.00208835 	 0.00434884
3985 	 670 	 0.849541 	 0.00209488 	 0.00436244
3985 	 675 	 0.84958 	 0.00210143 	 0.00437608
3985 	 680 	 0.849618 	 0.00210799 	 0.00438975
3985 	 685 	 0.849656 	 0.00211457 	 0.00440344
3985 	 690 	 0.849692 	 0.00212115 	 0.00441714
3985 	 695 	 0.849728 	 0.00212773 	 0.00443085
3985 	 700 	 0.849762 	 0.00213431 	 0.00444455
3985 	 705 	 0.849796 	 0.00214088 	 0.00445824
3985 	 710 	 0.849829 	 0.00214745 	 0.00447191
3985 	 715 	 0.849861 	 0.002154 	 0.00448555
3985 	 720 	 0.849892 	 0.00216053 	 0.00449916
3985 	 725 	 0.849923 	 0.00216705 	 0.00451273
3985 	 730 	 0.849952 	 0.00217354 	 0.00452624
3985 	 735 	 0.849981 	 0.00218 	 0.00453971
3985 	 740 	 0.85001 	 0.00218644 	 0.00455311
3985 	 745 	 0.850037 	 0.00219284 	 0.00456644
3985 	 750 	 0.850064 	 0.00219921 	 0.00457971
3985 	 755 	 0.85009 	 0.00220555 	 0.0045929
3985 	 760 	 0.850116 	 0.00221184 	 0.00460601
3985 	 765 	 0.850141 	 0.0022181 	 0.00461903
3985 	 770 	 0.850165 	 0.00222431 	 0.00463197
3985 	 775 	 0.850189 	 0.00223047 	 0.00464481
3985 	 780 	 0.850212 	 0.00223659 	 0.00465755
3985 	 785 	 0.850235 	 0.00224267 	 0.00467019
3985 	 790 	 0.850257 	 0.00224869 	 0.00468273
3985 	 795 	 0.850278 	 0.00225466 	 0.00469516
3985 	 800 	 0.850299 	 0.00226057 	 0.00470749
3985 	 805 	 0.850319 	 0.00226644 	 0.0047197
3985 	 810 	 0.850339 	 0.00227224 	 0.00473179
3985 	 815 	 0.850359 	 0.002278 	 0.00474377
3985 	 820 	 0.850378 	 0.00228369 	 0.00475563
3985 	 825 	 0.850396 	 0.00228933 	 0.00476736
3985 	 830 	 0.850414 	 0.0022949 	 0.00477898
3985 	 835 	 0.850432 	 0.00230042 	 0.00479047
3985 	 840 	 0.850449 	 0.00230588 	 0.00480183
3985 	 845 	 0.850465 	 0.00231128 	 0.00481307
3985 	 850 	 0.850482 	 0.00231661 	 0.00482418
3985 	 855 	 0.850497 	 0.00232189 	 0.00483516
3985 	 860 	 0.850513 	 0.0023271 	 0.00484601
